source_file,group_index,step_index,source_line,command,expected_status,shape,stdout_sha256,stderr_sha256,disposition,reason
syn_file.at,37,0,1963,"$COMPILE_ONLY prog.cob",1,Compiler,,74943c8f94336de844b6c7187cbee15900fba18f20033ec3e07f37b805b22294,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_file.at,38,0,2011,"$COMPILE_ONLY -std=mf prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_file.at,39,0,2062,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_file.at,40,0,2089,"$COMPILE_ONLY prog.cob",1,Compiler,,949dde21553da8c0c646c4796016b48f681eae5827b9fb068aac4091a28f2d90,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_file.at,40,1,2092,"$COMPILE_ONLY -frelax-syntax prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_file.at,41,0,2118,"$COMPILE_ONLY prog.cob",1,Compiler,,c53b03259bd511f29e224a55ea08fec3dd1ab6a025d4079525cd01908a5e9575,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_file.at,41,1,2121,"$COMPILE_ONLY -frelax-syntax prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_file.at,42,0,2203,"$COMPILE_ONLY prog.cob",0,Compiler,,bfe7c83fde36708dcc3c99b723047093d0fbe9ece90bced6650f50b323c58e90,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_file.at,42,1,2209,"$COMPILE_ONLY -std=acu-strict prog.cob",1,Compiler,,5984d2f3206dd2db1af452a239c870e3b68ce3e33bad1b79b2e5d40d05d41bfc,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_file.at,43,0,2253,"$COMPILE -std=cobol2002 -Wno-unsupported prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_file.at,44,0,2280,"$COMPILE_ONLY prog.cob",1,Compiler,,2c6ee54e950151e41f62aa64a74507cc426ca7b5dba285a2f2266f6b3e41d08a,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,0,0,39,"$COMPILE_ONLY prog.cob",1,Compiler,,eef8e28e55804ba228978ab0ccce8924d0ab1857d92dabeb2337084cbb687d91,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,0,1,57,"$COMPILE_ONLY prog2.cob",1,Compiler,,18672c1e34daa1b124d18ee3dcd48032950624471e2fa57bb88b62cdc3ffc7c6,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,1,0,83,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_functions.at,2,0,131,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_functions.at,3,0,161,"$COMPILE_ONLY prog.cob",1,Compiler,,301f12bc1ce98c7b3c1235aa9c331326c4907f003dacc87e53a35a4827cfa533,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,4,0,198,"$COMPILE_ONLY prog.cob",0,Compiler,,83431cfca25ec582bc7b0a8705ddd041c587fbf137dd1c6bd92ce9270b4b8e4b,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,5,0,225,"$COMPILE_ONLY prog.cob",1,Compiler,,7a71075064946444b673b63b814e596526c04b25c999c2fd324a7d0785f21adb,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,6,0,248,"$COMPILE_ONLY prog.cob",1,Compiler,,5f57cd571a82523cd4842f2812c50bbfb16dda3da8012688ef5dbd3bbab3b320,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,7,0,271,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_functions.at,7,1,272,"$COMPILE_ONLY -std=acu-strict prog.cob",1,Compiler,,6420dcfc6dba9e0aa80f0e5e13c9badf91554a1234503a4d1e6f9170d557a8f9,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,8,0,314,"$COMPILE_ONLY -fnot-intrinsic=substitute prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_functions.at,8,1,315,"$COMPILE_ONLY prog.cob",1,Compiler,,e48d5b41ff1162bd59d76c5bfee6de1e1af737b8dbfb5a12e323b9854a331b40,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,9,0,351,"$COMPILE_ONLY prog.cob",1,Compiler,,f8cb0dc7567aefe94e90aff207b5cdd956cc22bb8dbc3e9b0bd4ab51bade3010,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,10,0,382,"$COMPILE_ONLY prog.cob",1,Compiler,,5c178283fa182b5c4d4a9fef639c67376107353c6653bb55e7f9185f3a12df02,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,11,0,426,"$COMPILE_ONLY prog.cob",1,Compiler,,e2d15a2add766c71de986053507c8c6bdc05513d62acaad1504eb9d5259e6286,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,12,0,494,"$COMPILE_ONLY prog.cob",1,Compiler,,7c48fa6240f376981dd5803ac0544384575d866c0a08011e9ccc079f7454a917,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,13,0,536,"$COMPILE_ONLY prog.cob",1,Compiler,,835243b9e1698da336d45bb9d6d478fa60305b1498bc41c9a583c040c6cd605d,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,14,0,560,"$COMPILE prog.cob",1,Compiler,,8f9647b7ab88932327db725b068f62a90f6cf2119f9101813c7807e932c72787,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_functions.at,15,0,585,"$COMPILE -Wno-pending prog.cob",1,Compiler,,b2dbdaee411034e4c7d8dd1ea68b9327208fba7d12d11676cd15d35be9775eaf,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,0,0,569,"$COMPILE_ONLY prog.cob",1,Compiler,,3f74931eca6d29e01fb976ba674dd62b127836d06e25857663d7bcc23ff10975,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,0,1,575,"$COMPILE_ONLY -t prog.lst prog.cob",1,Compiler,,3f74931eca6d29e01fb976ba674dd62b127836d06e25857663d7bcc23ff10975,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,1,0,787,"$COMPILE_ONLY prog.cob",1,Compiler,,d9497ccb220c7f4d4378474b91de97651872a3a4cf12d86a1881de842f1c9d53,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,1,1,792,"$COMPILE_ONLY -fliteral-length=160 prog.cob",1,Compiler,,48510c871822f03a7842cbc5b4307fc388a6adbd8abf746cafa750e0a75ac07b,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,1,2,797,"$COMPILE_ONLY -free prog2.cob",1,Compiler,,56a0305eb50cfb04d73c87c0fc3bf879aa80547a3a3e76aa99b64ffa231d990e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,1,3,804,"$COMPILE_ONLY -t prog.lst prog.cob",1,Compiler,,d9497ccb220c7f4d4378474b91de97651872a3a4cf12d86a1881de842f1c9d53,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,1,4,810,"$COMPILE_ONLY -free -t prog2.lst prog2.cob",1,Compiler,,56a0305eb50cfb04d73c87c0fc3bf879aa80547a3a3e76aa99b64ffa231d990e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,2,0,924,"$COMPILE_ONLY -fliteral-length=1 -fnumeric-literal-length=1 -fword-length=60 prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_literals.at,2,1,978,"$COMPILE_ONLY prog2.cob",1,Compiler,,6422b2267115d0a1ef52d8984ad8bce61e5e8f7fcbd5f065a340ef2bfa5c0b18,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,2,2,986,"$COMPILE_ONLY prog3.cob",1,Compiler,,6b6159b4b91652629fb82be96aafabada9f0b3008eb7c2999a1d46bf0bb3d634,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,3,0,1060,"$COMPILE_ONLY prog.cob",1,Compiler,,a9da237b21a0604bedb4dbaf1722c851309021638246361a39241427eb173474,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,3,1,1081,"$COMPILE_ONLY prog2.cob",1,Compiler,,b0cbe379319a6d213ebfb9923d04417087f7d85ec31161114794bfbb43f98967,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,4,0,1121,"$COMPILE_ONLY prog.cob",1,Compiler,,5efaa92031eb5254990237376a66121bc45cc531de8a635ea6b444ef7999a2f3,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,4,1,1129,"$COMPILE_ONLY -std=mf-strict prog.cob",1,Compiler,,82147ceb8d1945c392a743a94d23ca8306f1a69641635f37e272c751a2efcb62,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,5,0,1155,"$COMPILE_ONLY prog.cob",0,Compiler,,a5286cc7eb102f65f6fffcf691f84aaa2b996aaced29feeefe10c6e4302e8196,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,5,1,1166,"$COMPILE_ONLY -std=cobol85 prog.cob",1,Compiler,,694d3b574f42ab10014b678966de6b8c6eaaec54924dccc69b19c316e5c0be75,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,6,0,1194,"$COMPILE_ONLY prog.cob",1,Compiler,,7f094de0bc2b2c822bc19558bef04b450feae0866ae4c5aaeb390617dec158b7,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,6,1,1206,"$COMPILE_ONLY -std=cobol85 prog.cob",1,Compiler,,087ccdb6f0da27eb58188444358b07937ae03daf2b0530751a8ac45d97c7f637,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,7,0,1234,"$COMPILE_ONLY -std=mf prog.cob",1,Compiler,,244cd9de4c52e1edc84f1c2084ef088936421d90e3b0addfe6be3d470b99d75e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,7,1,1242,"$COMPILE_ONLY -std=cobol85 prog.cob",1,Compiler,,fa86e7f90738c5cc0d07c6c67cbdf9e20909d88b5b01525c70df18b3c2456485,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,8,0,1267,"$COMPILE_ONLY prog.cob",1,Compiler,,396e8cbc296b5dd6399d9f160aaf35dd946e0cbb7e1af30dcda623243b6d5a03,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,8,1,1272,"$COMPILE_ONLY -std=cobol85 prog.cob",1,Compiler,,ec430282b2ef616498a3feabf44447f09d99e08bb7da0d08c876464c9dcbb040,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,9,0,1298,"$COMPILE_ONLY -Wno-unfinished -fhp-octal-literals=ok prog.cob",1,Compiler,,8e671ca874431badc4266d222c50348e6f88d6c0eadf25acd8dd46fd87100aad,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,9,1,1306,"$COMPILE_ONLY -std=cobol2014 prog.cob",1,Compiler,,eef6a1f1819c99e3424e7198adc89744909a1678fd17f4e65ca4bf025ed80f5f,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,10,0,1338,"$COMPILE_ONLY -std=acu prog.cob",1,Compiler,,26bbbf0c2345bc413cfb8e0fd162036aaaa8d6787904c9d65a2ddae48412598a,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,10,1,1361,"$COMPILE_ONLY -std=cobol2014 prog.cob",1,Compiler,,6c76160d70fc45067bab610357c094da6234253a22ce3fc66a28dcf0acbe9bec,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,11,0,1401,"$COMPILE_ONLY -std=acu prog.cob",1,Compiler,,79c7def385ae6173b9c14706e7f8698073a7297208fe36f3e48ad320208d0b28,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,12,0,1438,"$COMPILE_ONLY -Wno-unfinished prog.cob",1,Compiler,,a0175fae8b5d022471c93d6eb476fe90f5ed987e6877b67798f3cb0e658ad2fa,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,12,1,1451,"$COMPILE_ONLY -fzero-length-literals=error -Wno-unfinished prog.cob",1,Compiler,,6d656ef2f10aa7eca7f69dbdbc5be427d704ae5678ad78525089980c17d1cbdb,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,13,0,1497,"$COMPILE_ONLY prog.cob",1,Compiler,,7bcc2f00932364b2cfc1fcdb97f7561b91f9dfff2776269a9cb9814a713bd12c,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,14,0,1517,"$COMPILE_ONLY -w prog.cob",1,Compiler,,28b3c5781998b3a7e808d0b0a0fa7414c7d91d8e17b71c8352764fe3ccad97ad,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,15,0,1539,"$COMPILE -febcdic-symbolic-characters prog.cob",1,Compiler,,ff6ff68369a1a0ae42bffb55a7673263b25786393009b2e4577ae3fb72ccae12,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,15,1,1553,"$COMPILE -febcdic-symbolic-characters prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_literals.at,15,2,1554,"$COMPILE prog2.cob",0,Compiler,,3841c333717157431e0fdf215a9a2fedf8a65605fce4088f0d6e8b0a6df499d5,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_literals.at,15,3,1557,"$COMPILE -febcdic-symbolic-characters -febcdic-table=dummyNotThere prog2.cob",1,Compiler,,f6eb62378e363e499dd07a1e291bf059665510c640479dabc96321707cd3825a,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,0,0,46,"$COMPILE_ONLY -Wno-constant-numlit-expression prog.cob",0,Compiler,,8cab3a7077aab401867387e9462f18d9bd5d59f281db9526936d7b3729cf31b8,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,1,0,84,"$COMPILE_ONLY -fdiagnostics-show-option -w -Wconstant-expression prog.cob",0,Compiler,,b24c953b11c05a8cd96769582b4078446c58c1d87752b51ee8db4ffc55a5573e,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,1,1,94,"$COMPILE_ONLY -fdiagnostics-show-option -Wno-parentheses prog.cob",0,Compiler,,b24c953b11c05a8cd96769582b4078446c58c1d87752b51ee8db4ffc55a5573e,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,1,2,104,"$COMPILE_ONLY -fdiagnostics-show-option -w -Wconstant-numlit-expression prog.cob",0,Compiler,,c6fa4e91a3d9b5a45efe8d23777865e8bcecf49f6025ce2af4a4c603268154e3,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,1,3,112,"$COMPILE_ONLY -fdiagnostics-show-option -Wno-parentheses -Wno-constant-numlit-expression prog.cob",0,Compiler,,590ae04fd018a73bc9a81168642b542522c77ca0b2905960ad33df63d52cf738,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,2,0,292,"$COMPILE_ONLY prog.cob",0,Compiler,,70fffdf04d198a0c4d97220ebd229566c2cc4607fdfb36b4f6dc49ac60a87e38,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,3,0,420,"$COMPILE_ONLY -fdiagnostics-show-option prog.cob",0,Compiler,,24588861f542e3f30709642de7c529623b5cf127785dd3c7f0b2ce9aa79fdf7a,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,4,0,527,"$COMPILE_ONLY prog.cob",1,Compiler,,592cb98f258bb07cd92531f6bf40d3960aa872b3d5bc4474c85c8056e3508987,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,5,0,604,"$COMPILE_ONLY prog.cob",1,Compiler,,107b4ca1bccc2c11913c57c3d09277a48e251b5b19a41c042c872b2eb63e70cb,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,6,0,673,"$COMPILE_ONLY prog.cob",1,Compiler,,cd1d144d0f3d3e6671df7d3e4d2066c4db73c6c4e1b386ef14e8087c29d479a8,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,7,0,710,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,7,1,711,"$COMPILE_ONLY -fno-constant-folding prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,8,0,743,"$COMPILE_ONLY prog.cob",1,Compiler,,6d0252dc3f9df52e8df7b61800f9b0768525ec3e8d691454ef36fa2b8a29b4f8,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,8,1,753,"$COMPILE_ONLY -frelax-syntax-checks prog.cob",0,Compiler,,0c1358762a443f9d1497526f3aa7cd69f6e9f3991b2612f1ea76ea196c818272,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,9,0,779,"$COMPILE_ONLY prog.cob",1,Compiler,,5520c23b3e76136d8233f5684a0a84a1c959f7c5bf08da0ac29100c7ce99b9d7,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,9,1,784,"$COMPILE_ONLY -frelax-syntax-checks prog.cob",0,Compiler,,b3e5af24aa63a564f068873926393a78d7de408db74764b2f5ba25d99812429e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,10,0,809,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,10,1,810,"$COBC prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,10,2,821,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,10,3,822,"$COBC prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,10,4,826,"$COMPILE_ONLY prog3.cob",1,Compiler,,b72b2237cc4e2f0a1fe789c9fa37741298d78ffab30ef96e67e749f25e4cd649,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,10,5,830,"$COMPILE -fdiagnostics-plain-output -frelax-syntax-checks prog3.cob",0,Compiler,,939c73c91d2b4b42929cbcc5af27ecfdb298d608d271708b8b8c5e063c7d8503,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,10,6,834,"$COBC -fdiagnostics-plain-output -frelax-syntax-checks prog3.cob",0,Compiler,,d81454552cc4f6d69a1a8e33537c286e4fc6981221b9495664241bb737f63ce0,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,11,0,860,"$COMPILE_ONLY prog.cob",1,Compiler,,a9b17c548f844a973fb21d7333acd80c612ea4d69784afa13bc1e0cedc095ee5,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,12,0,895,"$COMPILE_ONLY prog.cob",0,Compiler,,35768fac5283f4e59e6b677cc2c4147f7b75fabdbc923a3ec14dcbaf3bbe985e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,13,0,931,"$COMPILE_ONLY prog.cob",1,Compiler,,a91c9bfc5eefdddec48e6831be18deab67715fc1e19901a838f75f9b843379ee,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,14,0,958,"$COMPILE_ONLY prog.cob",1,Compiler,,e7a96315d327541ef91bcf450466d6b02b508fbe39f7660c8f3c13c4c73d0b29,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,15,0,980,"$COMPILE_ONLY prog.cob",1,Compiler,,9f17381d0a9ede9d5f5c3bf07ce793d183f3d8fe8e96d402eabc6023f120951e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,16,0,1009,"$COMPILE_ONLY prog.cob",1,Compiler,,028ac4d71a1d2c6ebc90df08c84b1b88a3361fbdcdfb74217164f5d10749e342,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,17,0,1039,"$COMPILE_ONLY prog.cob",1,Compiler,,436e4e31213cf7df99c8e339540ac70a77088040d25070738c96b161bdabfed8,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,18,0,1062,"$COMPILE_ONLY prog.cob",1,Compiler,,d3b091089ce615ce9029b513399652e2699c0d48d2de65378494cfa851ba868d,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,19,0,1091,"$COMPILE_ONLY -freserved=EXAMINE prog.cob",1,Compiler,,5150ce3b88db08982dd21803783dcd15f6d1e4ed7759c39351fe2d5493836153,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,20,0,1126,"test \"$COB_HAS_64_BIT_POINTER\" = \"yes\"",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
syn_misc.at,20,1,1139,"$COMPILE_ONLY prog.cob",1,Compiler,,597c5e0e7bc57de18d7d065512ff0281573d35513412ef69b456a04ed1834973,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,21,0,1192,"$COMPILE_ONLY -Wunreachable prog.cob",0,Compiler,,dc7e73a6c56c7d8e3e465abfba6e70da8d3015f3469404362512bb48d4ed5270,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,22,0,1236,"$COMPILE_ONLY prog.cob",1,Compiler,,be711240fcec96f73fdb8889cf239de74f2adaada89b1772aebb888f7e7988fd,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,22,1,1239,"$COMPILE_ONLY prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,23,0,1329,"$COMPILE_ONLY prog.cob",1,Compiler,,d47a625c51aafe25395c64784fb7f47f76eadbb8310761615ec3c3cf4c149741,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,23,1,1332,"$COMPILE_ONLY prog2.cob",1,Compiler,,f6c468029607d72733ee9171a8114079d5c8a91be5348b57b4ac5a6bb0b99038,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,23,2,1335,"$COMPILE_ONLY prog3.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,23,3,1336,"$COMPILE_ONLY prog4.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,23,4,1337,"$COMPILE_ONLY prog5.cob",1,Compiler,,9cc8960aa83d6502d7439ba62310f8007822dfe9403204389edef81e75be450e,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,23,5,1340,"$COMPILE_ONLY prog6.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,24,0,1429,"$COMPILE_ONLY prog.cob",1,Compiler,,5569128da7e9bd6a8e97c9a5656b8cc29542e55781d6bd437f900d529ca2e6a8,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,1,1432,"$COMPILE_ONLY prog2.cob",1,Compiler,,da9f1c04fbc1a690382e20d9d65447ad389a52cf4d2c189342f0f0d6379fc394,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,2,1435,"$COMPILE_ONLY prog3.cob",0,Compiler,,c9d772bdd7a3fa0cb434c202d56a04d9ab0249f4379c81f3ef90fe7eb65f0bb6,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,3,1438,"$COMPILE_ONLY prog4.cob",1,Compiler,,21bc4d9024d94d3469d32c75d507a48c570a2faa03e3779e07783f286f880096,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,4,1443,"$COMPILE_ONLY prog5.cob",1,Compiler,,a12b31f0fe18d8e40c94aa2d2bbd9ad05f2ffee2e1ed19deb7bdeac08c4cc319,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,5,1447,"$COMPILE_ONLY prog6.cob",1,Compiler,,073182337fe6d9a81ca79546656891cdfd1a8fc05171f06b9df584ae57b2923d,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,24,6,1452,"$COMPILE_ONLY prog7.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,25,0,1541,"$COMPILE_ONLY prog.cob",1,Compiler,,6448b908c3719972d9658da95c77d8d9308f78e16febd2288b68a25d9a76da68,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,25,1,1568,"$COMPILE_ONLY -std=acu-strict -fsystem-name=SW1 -fno-relax-syntax-checks prog.cob",1,Compiler,,f614157d61ba422d1a51784023d72f63f4142b0d472828ceeefc6e79acb97b23,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,26,0,1601,"$COMPILE_ONLY prog.cob",1,Compiler,,59d05dff89ff8008f6d9c547affad4ec0cf959f42bcf6157250b39dfbce8e3fa,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,27,0,1627,"$COMPILE_ONLY prog.cob",1,Compiler,,fd65cce66d35eaa5c15e88ca7737e9a191ba75e533ee43359b32c18ca958c30c,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,28,0,1649,"$COMPILE_ONLY prog.cob",1,Compiler,,d95674e1dd31f80625fad55dbecd3715dbd71d539b50ec4044949254457a9064,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
syn_misc.at,29,0,1671,"$COMPILE_ONLY prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
syn_misc.at,29,1,1679,"$COMPILE_ONLY -fnot-reserved=COMMAND-LINE prog.cob",1,Compiler,,5a24040bfc34cfb1c9cb5194f0a3383359550b394b5055a0a2606db91b8a612a,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
